ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-740-75-1,chec1245,Chechen,1471,Іа,CyrillTrans,winter,,,ʕa,Phonemic
14-750-75-1,chec1245,Chechen,1537,бІаьсте,CyrillTrans,spring,,,bʕäste,Phonemic
14-760-75-1,chec1245,Chechen,1342,аьхке,CyrillTrans,summer,,,äxke,Phonemic
14-770-75-1,chec1245,Chechen,1276,гуьйре,CyrillTrans,autumn,,,güyre,Phonemic
14-780-75-1,chec1245,Chechen,691,шеран хан,CyrillTrans,season,,,šeran xan,Phonemic
15-210-75-1,chec1245,Chechen,1587,хьожа эха (кхета),CyrillTrans,smell (vb intrans),,,ħoža exa (qeta),Phonemic
15-212-75-1,chec1245,Chechen,375,мара ийза,CyrillTrans,sniff,,,"mara iyza, ħoža yāxa",Phonemic
15-212-75-3,chec1245,Chechen,375,хьожа йа̄ха,CyrillTrans,sniff,,,"mara iyza, ħoža yāxa",Phonemic
15-220-75-1,chec1245,Chechen,1586,хьожа йаха,CyrillTrans,smell (vb trans),,,ħoža yaxa,Phonemic
15-250-75-1,chec1245,Chechen,376,хаза хьожа,CyrillTrans,"fragrant, good smelling",,,xaza ħoža,Phonemic
15-260-75-1,chec1245,Chechen,42,вон хьожа,CyrillTrans,"stinking, bad smelling",,,won ħoža,Phonemic
15-310-75-1,chec1245,Chechen,21,чам,CyrillTrans,taste,,,čam,Phonemic
15-350-75-1,chec1245,Chechen,717,мерза,CyrillTrans,sweet,,,merza,Phonemic
15-360-75-1,chec1245,Chechen,1091,дуьра,CyrillTrans,salty,,,düra,Phonemic
15-370-75-1,chec1245,Chechen,887,къаьхьа,CyrillTrans,bitter,,,qʼäħa,Phonemic
15-380-75-1,chec1245,Chechen,1906,муьста,CyrillTrans,"acid, sour",,,müsta,Phonemic
15-390-75-1,chec1245,Chechen,70,дуьро,CyrillTrans,brackish,,,düro,Phonemic
15-410-75-1,chec1245,Chechen,1408,хаза,CyrillTrans,hear,,,"xaza, xezaš xila",Phonemic
15-410-75-3,chec1245,Chechen,1408,хезаш хила,CyrillTrans,hear,,,"xaza, xezaš xila",Phonemic
15-420-75-1,chec1245,Chechen,1608,ладогІа,CyrillTrans,listen,,,"ladoɣa, laduɣuš xila",Phonemic
15-420-75-3,chec1245,Chechen,1608,ладугІуш хила,CyrillTrans,listen,,,"ladoɣa, laduɣuš xila",Phonemic
15-440-75-1,chec1245,Chechen,1811,а̄з,CyrillTrans,"sound, noise",,,"āz, ɣowɣa",Phonemic
15-440-75-3,chec1245,Chechen,1811,гІовгІа,CyrillTrans,"sound, noise",,,"āz, ɣowɣa",Phonemic
15-450-75-1,chec1245,Chechen,377,чІо̄гІа,CyrillTrans,loud,,,čʼōɣa,Phonemic
15-460-75-1,chec1245,Chechen,1314,тийха,CyrillTrans,"quiet, silence",,,tiyxa,Phonemic
15-510-75-1,chec1245,Chechen,1409,ган,CyrillTrans,see,,,gan,Phonemic
15-520-75-1,chec1245,Chechen,1819,хьежа,CyrillTrans,"look, look at",,,"ħeža, ħāža",Phonemic
15-520-75-3,chec1245,Chechen,1819,хьа̄жа,CyrillTrans,"look, look at",,,"ħeža, ħāža",Phonemic
15-550-75-1,chec1245,Chechen,1039,гайта,CyrillTrans,show,,,"gayta, ħažiyta",Phonemic
15-550-75-3,chec1245,Chechen,1039,хьажийта,CyrillTrans,show,,,"gayta, ħažiyta",Phonemic
15-560-75-1,chec1245,Chechen,708,кхета,CyrillTrans,shine,,,qēta,Phonemic
15-570-75-1,chec1245,Chechen,679,къегина,CyrillTrans,bright,,,"qʼegina, sirla",Phonemic
15-570-75-3,chec1245,Chechen,679,сирла,CyrillTrans,bright,,,"qʼegina, sirla",Phonemic
15-610-75-1,chec1245,Chechen,1613,бос,CyrillTrans,color,,,bos,Phonemic
15-620-75-1,chec1245,Chechen,250,сирла,CyrillTrans,light (in color),,,sirla,Phonemic
15-630-75-1,chec1245,Chechen,706,бо̄дане,CyrillTrans,dark (in color),,,bōdane,Phonemic
15-640-75-1,chec1245,Chechen,1335,кІайн,CyrillTrans,white,,,kʼayn,Phonemic
15-650-75-1,chec1245,Chechen,163,Іаьржа,CyrillTrans,black,,,ʕärža,Phonemic
15-660-75-1,chec1245,Chechen,156,цІен,CyrillTrans,red,,,cʼen,Phonemic
15-670-75-1,chec1245,Chechen,837,сийна,CyrillTrans,blue,,,"siyna, stigalan basaħ",Phonemic
15-670-75-3,chec1245,Chechen,837,стигалан басахь,CyrillTrans,blue,,,"siyna, stigalan basaħ",Phonemic
15-680-75-1,chec1245,Chechen,1425,баьццара,CyrillTrans,green,,,bäc̄ara,Phonemic
15-690-75-1,chec1245,Chechen,1424,мо̄жа,CyrillTrans,yellow,,,mōža,Phonemic
15-710-75-1,chec1245,Chechen,1892,куьг тоха,CyrillTrans,touch,,,"küg toxa, ħedan",Phonemic
15-710-75-3,chec1245,Chechen,1892,хьедан,CyrillTrans,touch,,,"küg toxa, ħedan",Phonemic
15-712-75-1,chec1245,Chechen,378,Іийда,CyrillTrans,pinch,,,"ʕiyda, ħēqa",Phonemic
15-712-75-3,chec1245,Chechen,378,хье̄кха,CyrillTrans,pinch,,,"ʕiyda, ħēqa",Phonemic
15-720-75-1,chec1245,Chechen,1079,хаадала,CyrillTrans,feel,,,xaʔadala,Phonemic
15-740-75-1,chec1245,Chechen,1884,морса,CyrillTrans,hard,,,morsa,Phonemic
15-750-75-1,chec1245,Chechen,1856,кІеда,CyrillTrans,soft,,,kʼeda,Phonemic
15-760-75-1,chec1245,Chechen,1923,морса,CyrillTrans,rough,,,"morsa, šoga",Phonemic
15-760-75-3,chec1245,Chechen,1923,шога,CyrillTrans,rough,,,"morsa, šoga",Phonemic
15-770-75-1,chec1245,Chechen,1234,ше̄ра,CyrillTrans,smooth,,,šēra,Phonemic
15-780-75-1,chec1245,Chechen,1396,ира,CyrillTrans,sharp,,,ira,Phonemic
15-790-75-1,chec1245,Chechen,379,аьрта,CyrillTrans,"blunt, dull",,,ärta,Phonemic
15-810-75-1,chec1245,Chechen,1210,деза,CyrillTrans,heavy,,,deza,Phonemic
15-820-75-1,chec1245,Chechen,1052,дайн,CyrillTrans,light (in weight),,,dayn,Phonemic
15-830-75-1,chec1245,Chechen,1726,тІе̄да,CyrillTrans,"wet, damp",,,tʼēda,Phonemic
15-840-75-1,chec1245,Chechen,1398,дакъаделла,CyrillTrans,dry,,,"daqʼadel̄a, deqʼa",Phonemic
15-840-75-3,chec1245,Chechen,1398,декъа,CyrillTrans,dry,,,"daqʼadel̄a, deqʼa",Phonemic
15-850-75-1,chec1245,Chechen,1286,довха,CyrillTrans,hot,,,dowxa,Phonemic
15-851-75-1,chec1245,Chechen,1232,мела,CyrillTrans,warm,,,"mela, dowxa",Phonemic
15-851-75-3,chec1245,Chechen,1232,довха,CyrillTrans,warm,,,"mela, dowxa",Phonemic
15-860-75-1,chec1245,Chechen,1287,шила,CyrillTrans,cold,,,šila,Phonemic
15-870-75-1,chec1245,Chechen,704,цІена,CyrillTrans,clean,,,cʼena,Phonemic
15-880-75-1,chec1245,Chechen,1230,боьха,CyrillTrans,"dirty, soiled",,,böxa,Phonemic
15-890-75-1,chec1245,Chechen,380,хьекхийна,CyrillTrans,wrinkled,,,"ħeqiyna, maddina",Phonemic
15-890-75-3,chec1245,Chechen,380,маддина,CyrillTrans,wrinkled,,,"ħeqiyna, maddina",Phonemic
16-110-75-1,chec1245,Chechen,53,са,CyrillTrans,"soul, spirit",,,"sa, dog",Phonemic
16-110-75-3,chec1245,Chechen,53,дог,CyrillTrans,"soul, spirit",,,"sa, dog",Phonemic
16-150-75-1,chec1245,Chechen,1572,та̄маша хетта,CyrillTrans,"surprised, astonished",,,"tāmaša xet̄a, cecdäl̄a",Phonemic
16-150-75-3,chec1245,Chechen,1572,цецдаьлла,CyrillTrans,"surprised, astonished",,,"tāmaša xet̄a, cecdäl̄a",Phonemic
16-180-75-1,chec1245,Chechen,720,аьтто,CyrillTrans,"good fortune, luck",,,ät̄o,Phonemic
16-190-75-1,chec1245,Chechen,56,аьтто цахилар,CyrillTrans,"misfortune, bad luck",,,"ät̄o caxilar, boxam, kacāyalar",Phonemic
16-190-75-3,chec1245,Chechen,56,бохам,CyrillTrans,"misfortune, bad luck",,,"ät̄o caxilar, boxam, kacāyalar",Phonemic
16-190-75-5,chec1245,Chechen,56,каца̄йалар,CyrillTrans,"misfortune, bad luck",,,"ät̄o caxilar, boxam, kacāyalar",Phonemic
16-230-75-1,chec1245,Chechen,1495,ирсе,CyrillTrans,"joyful, glad, happy",,,"irse, irs dolu, samuqʼane, sinqʼerame",Phonemic
16-230-75-3,chec1245,Chechen,1495,ирс долу,CyrillTrans,"joyful, glad, happy",,,"irse, irs dolu, samuqʼane, sinqʼerame",Phonemic
16-230-75-5,chec1245,Chechen,1495,самукъане,CyrillTrans,"joyful, glad, happy",,,"irse, irs dolu, samuqʼane, sinqʼerame",Phonemic
16-230-75-7,chec1245,Chechen,1495,синкъераме,CyrillTrans,"joyful, glad, happy",,,"irse, irs dolu, samuqʼane, sinqʼerame",Phonemic
16-250-75-1,chec1245,Chechen,1355,де̄ла,CyrillTrans,laugh,,,dēla,Phonemic
16-251-75-1,chec1245,Chechen,1451,де̄ла,CyrillTrans,smile,,,"dēla, qʼēža",Phonemic
16-251-75-3,chec1245,Chechen,1451,къе̄жа,CyrillTrans,smile,,,"dēla, qʼēža",Phonemic
16-260-75-1,chec1245,Chechen,1413,ловза,CyrillTrans,play,,,lowza,Phonemic
16-270-75-1,chec1245,Chechen,923,деза,CyrillTrans,love,,,deza,Phonemic
16-290-75-1,chec1245,Chechen,578,обанаш ба̄ха,CyrillTrans,kiss,,,"obanaš bāxa, bertaš dāxa",Phonemic
16-290-75-3,chec1245,Chechen,578,берташ да̄ха,CyrillTrans,kiss,,,"obanaš bāxa, bertaš dāxa",Phonemic
16-300-75-1,chec1245,Chechen,928,маракхета,CyrillTrans,embrace,,,"maraqeta, maraeq̄a",Phonemic
16-300-75-3,chec1245,Chechen,928,мараэккха,CyrillTrans,embrace,,,"maraqeta, maraeq̄a",Phonemic
16-310-75-1,chec1245,Chechen,1783,лазар,CyrillTrans,pain,,,lazar,Phonemic
16-320-75-1,chec1245,Chechen,1668,гІайгІа,CyrillTrans,"grief, sorrow, sadness",,,"ɣayɣa, bāla, xalaxetar",Phonemic
16-320-75-3,chec1245,Chechen,1668,ба̄ла,CyrillTrans,"grief, sorrow, sadness",,,"ɣayɣa, bāla, xalaxetar",Phonemic
16-320-75-5,chec1245,Chechen,1668,халахетар,CyrillTrans,"grief, sorrow, sadness",,,"ɣayɣa, bāla, xalaxetar",Phonemic
16-330-75-1,chec1245,Chechen,1000,сагатдар,CyrillTrans,"anxiety, worry",,,sagatdar,Phonemic
16-340-75-1,chec1245,Chechen,1875,халахета,CyrillTrans,"regret, be sorry",,,"xalaxeta, was xila, dagaħbal̄am xila",Phonemic
16-340-75-3,chec1245,Chechen,1875,вас хила,CyrillTrans,"regret, be sorry",,,"xalaxeta, was xila, dagaħbal̄am xila",Phonemic
16-340-75-5,chec1245,Chechen,1875,дагахьбаллам хила,CyrillTrans,"regret, be sorry",,,"xalaxeta, was xila, dagaħbal̄am xila",Phonemic
16-350-75-1,chec1245,Chechen,1141,къахетар,CyrillTrans,pity,,,"qʼaxetar, dog lazar, qʼinxetam",Phonemic
16-350-75-3,chec1245,Chechen,1141,дог лазар,CyrillTrans,pity,,,"qʼaxetar, dog lazar, qʼinxetam",Phonemic
16-350-75-5,chec1245,Chechen,1141,къинхетам,CyrillTrans,pity,,,"qʼaxetar, dog lazar, qʼinxetam",Phonemic
16-370-75-1,chec1245,Chechen,1839,делха,CyrillTrans,"cry, weep",,,delxa,Phonemic
16-380-75-1,chec1245,Chechen,1651,бІаьрхи,CyrillTrans,tear (noun),,,bʕärxi,Phonemic
16-390-75-1,chec1245,Chechen,716,узарш дан,CyrillTrans,groan,,,uzarš dan,Phonemic
16-410-75-1,chec1245,Chechen,1607,ца де̄за,CyrillTrans,hate,,,ca dēza,Phonemic
16-420-75-1,chec1245,Chechen,82,дералла,CyrillTrans,anger,,,"deral̄a, äɣazlo",Phonemic
16-420-75-3,chec1245,Chechen,82,аьгІазло,CyrillTrans,anger,,,"deral̄a, äɣazlo",Phonemic
16-440-75-1,chec1245,Chechen,40,хьагІ,CyrillTrans,"envy, jealousy",,,"ħaɣ, ħegar, emgaral̄a",Phonemic
16-440-75-3,chec1245,Chechen,40,хьегар,CyrillTrans,"envy, jealousy",,,"ħaɣ, ħegar, emgaral̄a",Phonemic
16-440-75-5,chec1245,Chechen,40,эмгаралла,CyrillTrans,"envy, jealousy",,,"ħaɣ, ħegar, emgaral̄a",Phonemic
16-450-75-1,chec1245,Chechen,1776,эхь,CyrillTrans,shame (noun),,,eħ,Phonemic
16-480-75-1,chec1245,Chechen,174,кура,CyrillTrans,proud,,,kura,Phonemic
16-510-75-1,chec1245,Chechen,1779,майраниг,CyrillTrans,dare,,,"mayranig, mayra stag",Phonemic
16-510-75-3,chec1245,Chechen,1779,майра стаг,CyrillTrans,dare,,,"mayranig, mayra stag",Phonemic
16-520-75-1,chec1245,Chechen,3,майра,CyrillTrans,brave,,,mayra,Phonemic
16-530-75-1,chec1245,Chechen,781,кхерам,CyrillTrans,"fear, fright",,,"qeram, qerar",Phonemic
16-530-75-3,chec1245,Chechen,781,кхерар,CyrillTrans,"fear, fright",,,"qeram, qerar",Phonemic
16-540-75-1,chec1245,Chechen,1810,кхерам,CyrillTrans,danger,,,qeram,Phonemic
16-620-75-1,chec1245,Chechen,1784,лаар,CyrillTrans,"desire, want",,,"laʔar, laʔam",Phonemic
16-620-75-3,chec1245,Chechen,1784,лаам,CyrillTrans,"desire, want",,,"laʔar, laʔam",Phonemic
16-622-75-1,chec1245,Chechen,1750,(схьа) харжа,CyrillTrans,choose,,,(sħa) xarža,Phonemic
16-630-75-1,chec1245,Chechen,1092,догда̄ха,CyrillTrans,hope,,,"dogdāxa, oyla xila",Phonemic
16-630-75-3,chec1245,Chechen,1092,ойла хила,CyrillTrans,hope,,,"dogdāxa, oyla xila",Phonemic
16-650-75-1,chec1245,Chechen,100,тешаме,CyrillTrans,faithful,,,tešame,Phonemic
16-660-75-1,chec1245,Chechen,1657,хІинцалера,CyrillTrans,true,,,hincalera,Phonemic
16-670-75-1,chec1245,Chechen,601,пуьчаш ботта,CyrillTrans,"lie, tell lies",,,"püčaš bot̄a, xarc len",Phonemic
16-670-75-3,chec1245,Chechen,601,харц лен,CyrillTrans,"lie, tell lies",,,"püčaš bot̄a, xarc len",Phonemic
16-680-75-1,chec1245,Chechen,13,Іехо,CyrillTrans,deceit,,,"ʕexo, ledan",Phonemic
16-680-75-3,chec1245,Chechen,13,ледан,CyrillTrans,deceit,,,"ʕexo, ledan",Phonemic
16-690-75-1,chec1245,Chechen,1528,геч дан,CyrillTrans,forgive,,,"geč dan, dita",Phonemic
16-690-75-3,chec1245,Chechen,1528,дита,CyrillTrans,forgive,,,"geč dan, dita",Phonemic
16-710-75-1,chec1245,Chechen,1035,дика,CyrillTrans,good,,,"dika, tayna, dikanig",Phonemic
16-710-75-3,chec1245,Chechen,1035,тайна,CyrillTrans,good,,,"dika, tayna, dikanig",Phonemic
16-710-75-5,chec1245,Chechen,1035,диканиг,CyrillTrans,good,,,"dika, tayna, dikanig",Phonemic
16-720-75-1,chec1245,Chechen,1292,вон,CyrillTrans,bad,,,won,Phonemic
16-730-75-1,chec1245,Chechen,1725,нийса,CyrillTrans,"right, correct",,,niysa,Phonemic
16-740-75-1,chec1245,Chechen,1390,нийса доцу,CyrillTrans,wrong,,,niysa docu,Phonemic
16-760-75-1,chec1245,Chechen,134,даьлларг,CyrillTrans,fault,,,"däl̄arg, dinarg, däl̄a huma",Phonemic
16-760-75-3,chec1245,Chechen,134,динарг,CyrillTrans,fault,,,"däl̄arg, dinarg, däl̄a huma",Phonemic
16-760-75-5,chec1245,Chechen,134,даьлла хІума,CyrillTrans,fault,,,"däl̄arg, dinarg, däl̄a huma",Phonemic
16-770-75-1,chec1245,Chechen,1293,гІалат,CyrillTrans,"mistake, error",,,ɣalat,Phonemic
16-780-75-1,chec1245,Chechen,381,бехкедан,CyrillTrans,blame,,,bexkedan,Phonemic
16-790-75-1,chec1245,Chechen,1687,хесто,CyrillTrans,praise,,,"xesto, xestadan",Phonemic
16-790-75-3,chec1245,Chechen,1687,хестадан,CyrillTrans,praise,,,"xesto, xestadan",Phonemic
16-810-75-1,chec1245,Chechen,1427,хаза,CyrillTrans,beautiful,,,xaza,Phonemic
16-820-75-1,chec1245,Chechen,1548,заьІапе,CyrillTrans,ugly,,,"zäʕape, cʼarmata",Phonemic
16-820-75-3,chec1245,Chechen,1548,цІармата,CyrillTrans,ugly,,,"zäʕape, cʼarmata",Phonemic
16-830-75-1,chec1245,Chechen,2018,бІаьрмециг,CyrillTrans,greedy,,,"bʕärmecig, pis",Phonemic
16-830-75-3,chec1245,Chechen,2018,пис,CyrillTrans,greedy,,,"bʕärmecig, pis",Phonemic
16-840-75-1,chec1245,Chechen,1310,хьекъале,CyrillTrans,clever,,,ħeqʼale,Phonemic
17-110-75-1,chec1245,Chechen,1562,хьекъал,CyrillTrans,mind,,,ħeqʼal,Phonemic
17-130-75-1,chec1245,Chechen,1415,ойла йан,CyrillTrans,think (= reflect),,,oyla yan,Phonemic
17-140-75-1,chec1245,Chechen,1513,ойла йан,CyrillTrans,think (= be of the opinion),,,"oyla yan, lāra, dagardan",Phonemic
17-140-75-3,chec1245,Chechen,1513,ла̄ра,CyrillTrans,think (= be of the opinion),,,"oyla yan, lāra, dagardan",Phonemic
17-140-75-5,chec1245,Chechen,1513,дагардан,CyrillTrans,think (= be of the opinion),,,"oyla yan, lāra, dagardan",Phonemic
17-150-75-1,chec1245,Chechen,1890,те̄ша,CyrillTrans,believe,,,tēša,Phonemic
17-160-75-1,chec1245,Chechen,1536,кхе̄та,CyrillTrans,understand,,,qēta,Phonemic
17-170-75-1,chec1245,Chechen,1410,хаа,CyrillTrans,know,,,xaʔa,Phonemic
17-171-75-1,chec1245,Chechen,1932,хе̄та,CyrillTrans,guess,,,"xēta, mot̄a",Phonemic
17-171-75-3,chec1245,Chechen,1932,мотта,CyrillTrans,guess,,,"xēta, mot̄a",Phonemic
17-172-75-1,chec1245,Chechen,117,тардан,CyrillTrans,imitate,,,tardan,Phonemic
17-180-75-1,chec1245,Chechen,1521,хе̄та (дала),CyrillTrans,seem,,,"xēta (dala), xēta",Phonemic
17-180-75-3,chec1245,Chechen,1521,хе̄та,CyrillTrans,seem,,,"xēta (dala), xēta",Phonemic
17-190-75-1,chec1245,Chechen,1609,идей,CyrillTrans,"idea, notion",,,"idey, qētam",Phonemic
17-190-75-3,chec1245,Chechen,1609,кхе̄там,CyrillTrans,"idea, notion",,,"idey, qētam",Phonemic
17-210-75-1,chec1245,Chechen,698,хьекъале,CyrillTrans,wise,,,ħeqʼale,Phonemic
17-220-75-1,chec1245,Chechen,1518,Іовдал,CyrillTrans,"foolish, stupid",,,"ʕowdal, sonta",Phonemic
17-220-75-3,chec1245,Chechen,1518,сонта,CyrillTrans,"foolish, stupid",,,"ʕowdal, sonta",Phonemic
17-230-75-1,chec1245,Chechen,1899,хьераваьлла,CyrillTrans,"insane, crazy",,,"ħerawäl̄a, ħēqʼal docu",Phonemic
17-230-75-3,chec1245,Chechen,1899,хье̄къал доцу,CyrillTrans,"insane, crazy",,,"ħerawäl̄a, ħēqʼal docu",Phonemic
17-240-75-1,chec1245,Chechen,504,Іама,CyrillTrans,learn,,,"ʕama, deša",Phonemic
17-240-75-3,chec1245,Chechen,504,деша,CyrillTrans,learn,,,"ʕama, deša",Phonemic
17-242-75-1,chec1245,Chechen,1929,Іамо,CyrillTrans,study,,,"ʕamo, ħexa",Phonemic
17-242-75-3,chec1245,Chechen,1929,хьеха,CyrillTrans,study,,,"ʕamo, ħexa",Phonemic
17-250-75-1,chec1245,Chechen,709,Іамо,CyrillTrans,teach,,,"ʕamo, ħexa",Phonemic
17-250-75-3,chec1245,Chechen,709,хьеха,CyrillTrans,teach,,,"ʕamo, ħexa",Phonemic
17-260-75-1,chec1245,Chechen,753,дешархо,CyrillTrans,pupil,,,dešarxo,Phonemic
17-270-75-1,chec1245,Chechen,1038,хьехархо,CyrillTrans,teacher,,,ħexarxo,Phonemic
17-280-75-1,chec1245,Chechen,673,школа,CyrillTrans,school,,,škola,Phonemic
17-310-75-1,chec1245,Chechen,707,дагада̄н,CyrillTrans,remember,,,"dagadān, dagaħ lat̄o",Phonemic
17-310-75-3,chec1245,Chechen,707,дагахь латто,CyrillTrans,remember,,,"dagadān, dagaħ lat̄o",Phonemic
17-320-75-1,chec1245,Chechen,1523,дицдала,CyrillTrans,forget,,,dicdala,Phonemic
17-340-75-1,chec1245,Chechen,989,сирла,CyrillTrans,"clear, plain",,,"sirla, qʼegina",Phonemic
17-340-75-3,chec1245,Chechen,989,къегина,CyrillTrans,"clear, plain",,,"sirla, qʼegina",Phonemic
17-350-75-1,chec1245,Chechen,1764,кхеташ до̄цу,CyrillTrans,obscure,,,qetaš dōcu,Phonemic
17-360-75-1,chec1245,Chechen,1121,къайле,CyrillTrans,secret,,,qʼayle,Phonemic
17-370-75-1,chec1245,Chechen,509,тешна хила,CyrillTrans,"sure, certain",,,"tešna xila, bʕobulu, tešna",Phonemic
17-370-75-3,chec1245,Chechen,509,бІобулу,CyrillTrans,"sure, certain",,,"tešna xila, bʕobulu, tešna",Phonemic
17-370-75-5,chec1245,Chechen,509,тешна,CyrillTrans,"sure, certain",,,"tešna xila, bʕobulu, tešna",Phonemic
17-380-75-1,chec1245,Chechen,1626,кхе̄то,CyrillTrans,explain,,,qēto,Phonemic
17-410-75-1,chec1245,Chechen,1162,ойла,CyrillTrans,"intention, purpose",,,"oyla, dagaħ xilar, ma-luʔu xila",Phonemic
17-410-75-3,chec1245,Chechen,1162,дагахь хилар,CyrillTrans,"intention, purpose",,,"oyla, dagaħ xilar, ma-luʔu xila",Phonemic
17-410-75-5,chec1245,Chechen,1162,ма-луъу хила,CyrillTrans,"intention, purpose",,,"oyla, dagaħ xilar, ma-luʔu xila",Phonemic
17-420-75-1,chec1245,Chechen,860,бахьана,CyrillTrans,cause,,,baħana,Phonemic
17-430-75-1,chec1245,Chechen,1308,ше̄ко,CyrillTrans,doubt,,,šēko,Phonemic
17-440-75-1,chec1245,Chechen,1841,шекъхила,CyrillTrans,suspect,,,"šeqʼxila, degabaʔam xila",Phonemic
17-440-75-3,chec1245,Chechen,1841,дегабаам хила,CyrillTrans,suspect,,,"šeqʼxila, degabaʔam xila",Phonemic
17-441-75-1,chec1245,Chechen,1902,йамартда̄ла,CyrillTrans,betray,,,"yamartdāla, dʕadāla",Phonemic
17-441-75-3,chec1245,Chechen,1902,дІада̄ла,CyrillTrans,betray,,,"yamartdāla, dʕadāla",Phonemic
17-450-75-1,chec1245,Chechen,643,оьшуш хилар,CyrillTrans,"need, necessity",,,"öšuš xilar, ħašt xilar",Phonemic
17-450-75-3,chec1245,Chechen,643,хьашт хилар,CyrillTrans,"need, necessity",,,"öšuš xilar, ħašt xilar",Phonemic
17-460-75-1,chec1245,Chechen,686,атта,CyrillTrans,easy,,,"at̄a, dayn",Phonemic
17-460-75-3,chec1245,Chechen,686,дайн,CyrillTrans,easy,,,"at̄a, dayn",Phonemic
17-470-75-1,chec1245,Chechen,584,хала,CyrillTrans,difficult,,,xala,Phonemic
17-480-75-1,chec1245,Chechen,1812,гІортар,CyrillTrans,"try, attempt",,,ɣortar,Phonemic
17-490-75-1,chec1245,Chechen,488,кеп,CyrillTrans,"way, manner",,,"kep, bāram",Phonemic
17-490-75-3,chec1245,Chechen,488,барам,CyrillTrans,"way, manner",,,"kep, bāram",Phonemic
17-510-75-1,chec1245,Chechen,1577,а - а,CyrillTrans,and,,,a - a,Phonemic
17-520-75-1,chec1245,Chechen,1157,цунде̄ла,CyrillTrans,because,,,cundēla,Phonemic
17-530-75-1,chec1245,Chechen,1459,нагахь,CyrillTrans,if,,,"nagaħ, nagaħ sanna",Phonemic
17-530-75-3,chec1245,Chechen,1459,нагахь санна,CyrillTrans,if,,,"nagaħ, nagaħ sanna",Phonemic
17-540-75-1,chec1245,Chechen,1014,йа,CyrillTrans,or,,,ya,Phonemic
17-550-75-1,chec1245,Chechen,1268,а,CyrillTrans,"yes, affirmative",,,"a, -y, haʔ",Phonemic
17-550-75-3,chec1245,Chechen,1268,-й,CyrillTrans,"yes, affirmative",,,"a, -y, haʔ",Phonemic
17-550-75-5,chec1245,Chechen,1268,хІаъ,CyrillTrans,"yes, affirmative",,,"a, -y, haʔ",Phonemic
17-560-75-1,chec1245,Chechen,1269,да̄ц,CyrillTrans,"no, negative",,,dāc,Phonemic
17-610-75-1,chec1245,Chechen,1239,мӯха,CyrillTrans,how?,,,mūxa,Phonemic
17-620-75-1,chec1245,Chechen,822,маса,CyrillTrans,how many?,,,"masa, mel",Phonemic
17-620-75-3,chec1245,Chechen,822,мел,CyrillTrans,how many?,,,"masa, mel",Phonemic
17-630-75-1,chec1245,Chechen,531,маса,CyrillTrans,how much?,,,"masa, mel",Phonemic
17-630-75-3,chec1245,Chechen,531,мел,CyrillTrans,how much?,,,"masa, mel",Phonemic
17-640-75-1,chec1245,Chechen,1236,хІун,CyrillTrans,what?,,,hun,Phonemic
17-650-75-1,chec1245,Chechen,1238,маца,CyrillTrans,when?,,,maca,Phonemic
17-660-75-1,chec1245,Chechen,1237,мичара,CyrillTrans,where?,,,"mičara, mičħara",Phonemic
17-660-75-3,chec1245,Chechen,1237,мичхьара,CyrillTrans,where?,,,"mičara, mičħara",Phonemic
17-670-75-1,chec1245,Chechen,727,муха,CyrillTrans,which?,,,"muxa, mülxa",Phonemic
17-670-75-3,chec1245,Chechen,727,муьлха,CyrillTrans,which?,,,"muxa, mülxa",Phonemic
17-680-75-1,chec1245,Chechen,1235,мила,CyrillTrans,who?,,,mila,Phonemic
17-690-75-1,chec1245,Chechen,1270,хІунда,CyrillTrans,why?,,,hunda,Phonemic
18-110-75-1,chec1245,Chechen,1363,а̄з,CyrillTrans,voice,,,"āz, yiš, muqʼam",Phonemic
18-110-75-3,chec1245,Chechen,1363,йиш,CyrillTrans,voice,,,"āz, yiš, muqʼam",Phonemic
18-110-75-5,chec1245,Chechen,1363,мукъам,CyrillTrans,voice,,,"āz, yiš, muqʼam",Phonemic
18-120-75-1,chec1245,Chechen,1261,лекха,CyrillTrans,sing,,,"leqa, āla, dēka",Phonemic
18-120-75-3,chec1245,Chechen,1261,а̄ла,CyrillTrans,sing,,,"leqa, āla, dēka",Phonemic
18-120-75-5,chec1245,Chechen,1261,де̄ка,CyrillTrans,sing,,,"leqa, āla, dēka",Phonemic
18-130-75-1,chec1245,Chechen,715,мохь бетта,CyrillTrans,"shout, cry out",,,moħ bet̄a,Phonemic
18-150-75-1,chec1245,Chechen,55,шабар-шибар дан,CyrillTrans,whisper,,,šabar-šibar dan,Phonemic
18-160-75-1,chec1245,Chechen,128,гІам-гІум дан,CyrillTrans,mumble,,,ɣam-ɣum dan,Phonemic
18-170-75-1,chec1245,Chechen,1025,шок етта,CyrillTrans,whistle,,,šok yet̄a,Phonemic
18-180-75-1,chec1245,Chechen,298,цІийза,CyrillTrans,"shriek, screech",,,cʼiyza,Phonemic
18-190-75-1,chec1245,Chechen,526,угІа,CyrillTrans,howl,,,uɣa,Phonemic
18-210-75-1,chec1245,Chechen,1623,лен,CyrillTrans,"speak, talk",,,"len, xabar diyca, qʼamel dar",Phonemic
